	benignus [Clinical anchor / Course, prognosis, mechanism]	dekompenzált [Clinical anchor / Course, prognosis, mechanism]	gyógyszerrezisztens [Clinical anchor / Course, prognosis, mechanism]	iatrogén [Clinical anchor / Course, prognosis, mechanism]	idiopátiás [Clinical anchor / Course, prognosis, mechanism]	malignus [Clinical anchor / Course, prognosis, mechanism]	multifaktoriális [Clinical anchor / Course, prognosis, mechanism]	neurodegeneratív [Clinical anchor / Course, prognosis, mechanism]	terápiarezisztens [Clinical anchor / Course, prognosis, mechanism]	juvenilis [Clinical anchor / Diagnostic and procedural descriptors]	kontraindikált [Clinical anchor / Diagnostic and procedural descriptors]	patológiás [Clinical anchor / Diagnostic and procedural descriptors]	posztoperatív [Clinical anchor / Diagnostic and procedural descriptors]	szisztémás [Clinical anchor / Diagnostic and procedural descriptors]	szubklinikai [Clinical anchor / Diagnostic and procedural descriptors]	aranyos [Neutral/positive colloquial anchor / Core]	boldog [Neutral/positive colloquial anchor / Core]	békés [Neutral/positive colloquial anchor / Core]	csodálatos [Neutral/positive colloquial anchor / Core]	csodás [Neutral/positive colloquial anchor / Core]	elégedett [Neutral/positive colloquial anchor / Core]	fantasztikus [Neutral/positive colloquial anchor / Core]	isteni [Neutral/positive colloquial anchor / Core]	jó [Neutral/positive colloquial anchor / Core]	jókedvű [Neutral/positive colloquial anchor / Core]	kedves [Neutral/positive colloquial anchor / Core]	kellemes [Neutral/positive colloquial anchor / Core]	kitűnő [Neutral/positive colloquial anchor / Core]	kiváló [Neutral/positive colloquial anchor / Core]	mennyei [Neutral/positive colloquial anchor / Core]	nagyszerű [Neutral/positive colloquial anchor / Core]	nyugodt [Neutral/positive colloquial anchor / Core]	pazar [Neutral/positive colloquial anchor / Core]	pompás [Neutral/positive colloquial anchor / Core]	príma [Neutral/positive colloquial anchor / Core]	remek [Neutral/positive colloquial anchor / Core]	szép [Neutral/positive colloquial anchor / Core]	tökéletes [Neutral/positive colloquial anchor / Core]	vidám [Neutral/positive colloquial anchor / Core]	élvezetes [Neutral/positive colloquial anchor / Core]	borzalmas [Pejorative colloquial anchor / Core]	borzasztó [Pejorative colloquial anchor / Core]	bosszantó [Pejorative colloquial anchor / Core]	csúnya [Pejorative colloquial anchor / Core]	csüggesztő [Pejorative colloquial anchor / Core]	feszült [Pejorative colloquial anchor / Core]	fájdalmas [Pejorative colloquial anchor / Core]	fárasztó [Pejorative colloquial anchor / Core]	félelmetes [Pejorative colloquial anchor / Core]	förtelmes [Pejorative colloquial anchor / Core]	ideges [Pejorative colloquial anchor / Core]	idegesítő [Pejorative colloquial anchor / Core]	ijesztő [Pejorative colloquial anchor / Core]	iszonyú [Pejorative colloquial anchor / Core]	kellemetlen [Pejorative colloquial anchor / Core]	kínos [Pejorative colloquial anchor / Core]	rettenetes [Pejorative colloquial anchor / Core]	rossz [Pejorative colloquial anchor / Core]	rémes [Pejorative colloquial anchor / Core]	siralmas [Pejorative colloquial anchor / Core]	szomorú [Pejorative colloquial anchor / Core]	szörnyű [Pejorative colloquial anchor / Core]	unalmas [Pejorative colloquial anchor / Core]	undorító [Pejorative colloquial anchor / Core]	addikt [Target words / Addiction and dependency]	függő [Target words / Addiction and dependency]	toxikus [Target words / Contemporary loanwords]	depressziós [Target words / Depression]	depresszív [Target words / Depression]	hisztis [Target words / Hysteria, mania, paranoia]	mániás [Target words / Hysteria, mania, paranoia]	paranoiás [Target words / Hysteria, mania, paranoia]	abnormális [Target words / Insanity and madness]	beszámíthatatlan [Target words / Insanity and madness]	bolond [Target words / Insanity and madness]	dilis [Target words / Insanity and madness]	elmebeteg [Target words / Insanity and madness]	eszelős [Target words / Insanity and madness]	flúgos [Target words / Insanity and madness]	habókos [Target words / Insanity and madness]	hibbant [Target words / Insanity and madness]	tébolyult [Target words / Insanity and madness]	zakkant [Target words / Insanity and madness]	ütődött [Target words / Insanity and madness]	őrült [Target words / Insanity and madness]	bipoláris [Target words / Mood disorder]	autista [Target words / Neurodevelopmental]	hiperaktív [Target words / Neurodevelopmental]	kényszeres [Target words / Neurosis and compulsion]	megszállott [Target words / Neurosis and compulsion]	neurotikus [Target words / Neurosis and compulsion]	fóbiás [Target words / Panic and phobia]	pszichotikus [Target words / Psychotic spectrum]	szkizofrén [Target words / Psychotic spectrum]	traumatizált [Target words / Trauma]	traumás [Target words / Trauma]
szép [Neutral/positive colloquial anchor / Core]	1.1121053894140462	1.0804336438174722	1.0134615435847762	1.0210147850698295	1.0854417079027456	1.1440558055421457	1.064977037836026	1.041383276280373	1.0539396851792657	0.9666727602902297	1.0147360763004392	1.0406439449520861	1.06046893648728	1.1099031619341084	1.05596210293767	0.4756897752093633	0.5142979300730739	0.8495695605060312	0.4391750985934467	0.5129668045247646	0.872428403796505	0.5705764926616351	0.8337936511254204	0.5892153117630987	0.6023333627894127	0.5491103244286917	0.5133409006151597	0.6687854410009546	0.7373304856322539	0.7637941641974423	0.5148365512184295	0.7394070290825511	0.5624123586333711	0.4689139701605636	0.6414728023489237	0.552691786709639	0.0	0.7184176863135758	0.5199460787974188	0.6259332990438957	0.712798082554372	0.7108824984247869	0.7839162820364788	0.5527722650029835	0.778070554173687	0.8725819852116244	0.714077844927277	0.6975785697846422	0.7091306621051447	0.6740766449336133	0.8083799280394229	0.7278735559420342	0.7005519174004644	0.7060765078870479	0.7861096634552827	0.7917705801278957	0.6825179741746863	0.7101229174596286	0.642740599984856	0.7174796171046476	0.5714528790541866	0.6865843742272046	0.6890299047056831	0.6942437478272723	0.9255185173235263	1.0424444968250506	1.035174247064016	0.9049812066501118	0.8930990888535176	0.696920167069107	1.0070886829092325	0.8738823688413806	0.9800311443967507	0.9320354980237983	0.69927425058804	0.7709612219921343	0.9572509231439694	0.7500741933979804	0.851481337325825	0.6937534424033628	0.8080191172012111	0.7292599618346816	0.9595161832251897	0.7761192706472815	0.7752776104417924	1.0944269592214018	1.0366217330410727	0.902378870647979	0.9639032591978427	0.8226992509057197	0.9145623616859437	0.9660290287663301	0.9939772059167606	0.9983646274534815	0.9077470917334222	1.0468410302917597
tökéletes [Neutral/positive colloquial anchor / Core]	1.0120831459872	0.9892442820307212	0.8791515050160893	0.9785787630206493	0.9914454529163269	0.9252746778676398	0.9631123922743496	1.0130745884918664	1.0569169442758162	0.9544185279030127	0.8948979628270989	0.8054082317499741	0.9933561559293871	0.9880815084421389	0.9338026313311172	0.8307409483379715	0.6919333874961164	0.8172499564849506	0.6047435705827104	0.6468244811598026	0.7779652124610577	0.6145474299182792	0.6194541036167358	0.5841874382514233	0.7720053640658201	0.878543133360414	0.6718336199810244	0.6463654173536688	0.6663585803831293	0.7038687470988989	0.5966365212806992	0.6919117360157688	0.6825478099068183	0.6890723523640869	0.7113677923875883	0.6214265447760872	0.7184176863135758	0.0	0.7948826052901641	0.6869707577394688	0.7817006128959222	0.8281257265047595	0.832360357485657	0.8164122117656345	0.8164838110808763	0.855874516547211	0.7998827462390676	0.8058109715780716	0.6210162859903756	0.7556540811262686	0.8312571479964377	0.7389550338461792	0.703340064660366	0.7806505215537214	0.8544886339667377	0.8264288484824526	0.7497056263037686	0.6804083765031452	0.7411243784282877	0.7820857534337627	0.8742032555477546	0.7761140583117194	0.739612885093344	0.7848789480257975	0.9023169631355298	0.8878348164591858	0.8842287959532175	0.8705691460200929	0.769573942291695	0.8369956415737423	0.8918717310748497	0.7747409089795294	0.7430304717857612	0.7984439047060863	0.8547486435886711	0.8467689767366097	0.8913826113557018	0.8035851398618727	0.9118167728762668	0.8380730520110167	0.9285941839471644	0.7489164790809761	0.9706644027015735	0.8237181959655965	0.7438147421941768	0.8246751989220287	0.9564773862376391	0.8773633841221902	0.7082004885558855	0.77783434702286	0.8220332441639735	0.9590532993992349	0.8343991035047182	0.9519989423001702	0.9688336436771667	0.9041933552644716
vidám [Neutral/positive colloquial anchor / Core]	1.0599012227820714	0.9924299256612044	0.9286357842862749	0.9645768465044365	1.0475416430704512	1.1002543393286182	1.0069225459023188	1.0238318711068557	0.9799343469638536	0.8971750635508303	0.9874212309856241	0.94951541709802	1.0350521574346507	1.0949585134866666	1.0329397065084178	0.5701998029867312	0.48531141546118717	0.6899029017534338	0.6102706957560945	0.6408778936470613	0.8381848884378496	0.63285212745526	0.8703555245378263	0.6608861389791048	0.3014608823770786	0.5528946760973756	0.4439840312099115	0.7129049706531492	0.7995471926284633	0.7880692796088277	0.6074209574431482	0.5608014638625489	0.6104149531599339	0.5391118993010319	0.6975769171104167	0.5725057779909772	0.5199460787974188	0.7948826052901641	0.0	0.5621597421932254	0.7644506628622263	0.7836567651573932	0.7894550302839555	0.7407211536809515	0.7468743151940779	0.6994888905417869	0.7239579046749889	0.6518403521961322	0.7056633537780739	0.7200364928626791	0.6640134012921738	0.6869180443301037	0.7051313598311975	0.7488891373821488	0.735494805364995	0.7621202062814343	0.7300959637096377	0.7821074749759362	0.6130103786435745	0.7998834766416543	0.5431843270338095	0.758067924456537	0.599101049371664	0.7337782539016775	0.889339090836327	1.0341017866992481	1.0285622558112633	0.7382057356481062	0.743544780426652	0.6428582712862339	0.8546633131378301	0.8429990364630936	0.9225780770907174	0.8874004869687904	0.7428202644861148	0.7119325828782244	0.839642122054976	0.704604902848615	0.7723782715232087	0.6488151989241557	0.7905801097523351	0.6770471889171223	0.8690900447560691	0.738065975141636	0.6812909615757015	1.0430230796422715	0.9423450615264557	0.7564003900350837	0.8130701721677781	0.7049281264916265	0.7566118176162334	0.8746604869182548	0.8705674357265334	0.9092547939882996	0.8988945971093165	0.9539054281392292
élvezetes [Neutral/positive colloquial anchor / Core]	1.0962897322818828	1.0756269829685938	0.936130823251104	0.9657097586684785	1.0356452515542824	1.103816378055527	0.9935694120547993	1.0276874249097274	1.0383006711109295	0.9692315714138953	0.9305448440645135	0.9317487005737557	1.0185976604794162	1.053234896427116	1.0286537927281107	0.7301289896428064	0.6965805118479902	0.8867539885044389	0.6372818002607399	0.7286550535987268	0.8168263187910019	0.6059545585590302	0.9023779098862823	0.6426902485583081	0.6376758193493507	0.7325992225110672	0.4410646376212025	0.5880807449545414	0.6637658362858198	0.9214000638906641	0.5639319269630638	0.7212452631129029	0.5967592247610738	0.6277361112615556	0.7521506647665466	0.5008095457096451	0.6259332990438957	0.6869707577394688	0.5621597421932254	0.0	0.8804572435347869	0.8708000670397247	0.6613280868230292	0.8521619356926408	0.8064176891105486	0.7639991100710268	0.7209039723570412	0.5358394238434411	0.729325823195593	0.8618904288861715	0.7703066340167417	0.6031369511772451	0.7317437635393729	0.905497079327949	0.681054815913158	0.6809376313630846	0.8825268359026385	0.8368061140268022	0.7962067535364973	0.8016742705016094	0.7444704236971706	0.8921178500326344	0.5475247645917882	0.7686531403775233	0.9190646144086908	0.9889161310150785	0.9648455701139955	0.8925247213725563	0.832640765690203	0.7837390777247333	0.9676196446410605	0.8909584228674963	0.9410945310213777	0.9690398499651267	0.9373609198059405	0.8557259053175308	1.0097512329924738	0.9072216739686472	0.8573634265566672	0.8545166403934625	0.9882981080578108	0.8734299018433779	0.9883292766932927	0.903522759850047	0.8474666076233599	1.0825747636349916	0.9627381104744347	0.8450741133035368	0.8506319323710918	0.8271381201928383	0.8862923032103296	0.9709321008159922	0.9425423524639568	0.9865414947574918	0.972040570500584	1.0133555441557438
borzalmas [Pejorative colloquial anchor / Core]	0.9819630543016666	0.9575483926983461	0.8731045903157211	0.8745281216693348	0.9571978936525024	0.9351814529168347	0.9784551987961841	0.8794471207758165	0.8831354705693164	0.9185056920225486	0.9160673825265228	0.8053766038196841	0.9618813347733127	0.9974714716121016	0.8769556188952646	0.7822140884993897	0.729773887148236	0.809939661935267	0.5906216273525866	0.5808911427389574	0.9999535550334343	0.5927808952653137	0.7956606599362702	0.7508839078608242	0.7980147140455875	0.8525815529645164	0.7851648941959316	0.8529351359091274	0.9101297058286457	0.795124925785438	0.671940884921542	0.8077828758067682	0.7593275723411831	0.7160667916611222	0.7999261320512323	0.7565029281211852	0.712798082554372	0.7817006128959222	0.7644506628622263	0.8804572435347869	0.0	0.49633059125047185	0.7050990909196349	0.6008852871461259	0.6122906463076121	0.7056637853361143	0.5695994027737203	0.7928277043670342	0.4721144779130333	0.47182185956240175	0.7293258324836868	0.6919964168654025	0.5267680154315129	0.4598612675884749	0.6311857702764292	0.5840718499747831	0.2900017356996505	0.6153495470417909	0.41214895681937325	0.5662285676498543	0.5248031351247647	0.24764068706598663	0.7338674173279134	0.5011184301105056	0.9702764196886468	0.9736363814623652	0.860244277599501	0.7268970342696681	0.6933825332413623	0.7543643481204982	0.7805057201565816	0.6724417060265904	0.6791832020209772	0.6946959176463834	0.7247199660617101	0.752258857110096	0.6552126612660956	0.5576412154284962	0.8776412922622174	0.7921679580236581	0.7744658602455377	0.5050636082717446	0.9129831951738099	0.7234768750733411	0.5677776147379425	0.8655672464563124	0.9770813128949474	0.8523182125139636	0.7668261966765072	0.7768502405939846	0.7004073341148541	0.8231250201755731	0.728126101190151	0.8015412774604929	0.7913043039942504	0.8027974952357391
borzasztó [Pejorative colloquial anchor / Core]	1.0498701124073235	0.9356916872128594	0.9431692667947803	0.8923628802076409	0.900934867260613	0.9884733693067606	1.0022072593422784	0.9644043929372814	0.8727095333173154	1.020698479373531	0.9033315783058699	0.8687820438547299	1.0032311221150962	1.017615286737532	0.9873341315174914	0.7665461361598719	0.8332758446161793	0.9682951667327451	0.6943163385412434	0.7947282800758914	1.0055732858298074	0.6646751411273006	0.9358439408895812	0.7390026067495239	0.7659164637776831	0.8132991062227984	0.818542752802873	0.8791939103309121	0.9277379137654029	0.9507884541331698	0.7376975665735328	0.8702618134093831	0.8291487388364576	0.850089034976634	0.7537630600868299	0.7996845573493575	0.7108824984247869	0.8281257265047595	0.7836567651573932	0.8708000670397247	0.49633059125047185	0.0	0.6935713820261741	0.628423035143107	0.7220670944757177	0.8245693512839967	0.6433082975524007	0.7078984802679931	0.620939475883554	0.6374656064655679	0.7620713823468037	0.6632356271508058	0.6046960603645051	0.40804248392201903	0.6859116932512113	0.6866968178893784	0.4048453849416198	0.6671215706791909	0.5378607240805962	0.6719217743843819	0.6320073845089148	0.4865379375969966	0.7151357445011799	0.5661831287379377	0.9152646602877392	1.013882756173585	0.8849688635832232	0.7439506176969671	0.7676217100790078	0.7399442223251972	0.8130996896536014	0.7302966080895199	0.7768626770887013	0.7520927743479273	0.7134153883543864	0.7486745647415105	0.7681362193322966	0.7106841386511802	0.917162389308727	0.8372112317456208	0.8077498680931121	0.7113154106988242	0.9455272319266637	0.8025897216353456	0.6836606382609907	0.947512828751683	0.9403137232160943	0.7795524691096695	0.8348110743604387	0.8971603729727109	0.7153398400439553	0.8623160006443936	0.8199481141828194	0.8524226022064231	0.792172258061251	0.8789779563021103
bosszantó [Pejorative colloquial anchor / Core]	0.9369559047913484	1.013698480027055	0.8395112079232281	0.855616580026282	0.9033967561850179	0.9145793404811089	0.978146411271136	0.9210081644298084	0.9087839942734715	0.9575475211328552	0.8783097172901343	0.8328364863941777	0.983065003032243	0.9519939238399764	0.9801444720182038	0.7629146888633245	0.8642064528812176	1.0124115928171948	0.8007454028647288	0.7917841610904683	0.8977461246879834	0.7542482088953615	0.9835830964709765	0.7453525919416965	0.779645125062417	0.7323136597300457	0.6971354297243775	0.8851095625046531	0.9360525481671578	1.0651290844983727	0.8033693203675711	0.9118507684057625	0.7615507185686233	0.8859876958326516	0.8471143004576072	0.7567317584021299	0.7839162820364788	0.832360357485657	0.7894550302839555	0.6613280868230292	0.7050990909196349	0.6935713820261741	0.0	0.6714097707956279	0.7190631507774188	0.7807070586918793	0.586044000315301	0.6085404566354509	0.6991545940598021	0.7719974561551648	0.6333108448086655	0.37998257847014216	0.5722795936037524	0.7746306363101488	0.4526405422408907	0.48652159590559907	0.7288948790356102	0.6886208525669409	0.6617490063744046	0.7107338601154007	0.6145466387406104	0.6901618655451236	0.5649479587003954	0.6180912391554843	0.8660238792858499	0.9621747723921052	0.8443326234389547	0.7947269800452917	0.7132467550179009	0.7142253115252104	0.7930578206163594	0.6725874520288289	0.7503987787651247	0.8046940869970829	0.8941325733440557	0.7607400627879076	0.8217901327265376	0.8028802194611907	0.8283338235077009	0.8552164558052415	0.8648010876203673	0.8280025283777228	0.8788353612387922	0.7953783148516316	0.7885745198942017	0.9983716350220195	1.0388374334919759	0.8271721662829203	0.7226164855169677	0.819090710325391	0.7746646753122418	0.7973529735611109	0.8326267660454807	0.8809919292126334	0.9189317716997942	0.865550960444948
csúnya [Pejorative colloquial anchor / Core]	0.9086425906632314	0.9575163956636513	0.8080269357339236	0.8757908803193992	0.9211289280517858	0.9204702810825219	0.9837613276378365	0.9559311290346606	0.9371325103960719	0.929084617351955	0.8964187309430428	0.8685716662700494	0.9683213731522083	0.9711196416078112	0.9449777608556553	0.5807162999778962	0.7800327492992504	0.914045535037827	0.7904860478076395	0.7845748868512274	0.8814415808373212	0.8002782064609151	0.9298904091253875	0.6816289530542889	0.7484907590394665	0.7073743781195914	0.8043005279086497	0.9043666594748856	0.951318821649093	0.9620456314529249	0.8274228493130534	0.884139937057281	0.8465261873528748	0.8096296094490549	0.7473389341625661	0.8034552146042115	0.5527722650029835	0.8164122117656345	0.7407211536809515	0.8521619356926408	0.6008852871461259	0.628423035143107	0.6714097707956279	0.0	0.7700288809961292	0.8246258700087996	0.6875147110740112	0.7988742756220394	0.6818224851237676	0.6330892229572619	0.6234802368024756	0.5964418978619714	0.6406522564270967	0.6925474914399519	0.6827987977365343	0.6763343564203351	0.6484884005212519	0.6094376351773976	0.5730363500983708	0.7128533001345518	0.6075838640182758	0.57489344280248	0.6790672549083876	0.494440717957108	0.8634265291018158	0.9375911321977315	0.838230842089535	0.7629016573298564	0.7512758942378571	0.5580516423282883	0.7994515655342656	0.6580559073713739	0.7288753677499173	0.6583128047838036	0.6492245673734875	0.6905795649802955	0.6641327374081591	0.636091116930068	0.8538125294164909	0.7064776387309479	0.725550949522054	0.6909807077568291	0.9066072287943685	0.6704214337605291	0.6932596202837701	0.9254515135902489	0.9362967745524353	0.762878986896445	0.76484060768983	0.8886104679180566	0.7383531410948785	0.7999006732222369	0.8350517093523657	0.8474941114646171	0.8453772203382358	0.8856586491913074
csüggesztő [Pejorative colloquial anchor / Core]	0.9911832096167089	0.9385202111515842	0.9296456937339599	0.96358795894729	0.9018834206369165	0.9660016974057187	1.0017609808092756	0.9418791099851774	0.9704717700124199	0.9400729280161458	0.9192285559911206	0.8993226515845393	0.961586177265215	1.0365879429054112	0.9996457111483483	0.9117414677361377	0.787251557601839	0.8302588808971334	0.757003492681281	0.6898152644152874	1.0101501868694795	0.759459707219851	0.8293741990651593	0.8194998801957967	0.808328820384144	0.8659411577054595	0.8126008623514988	0.8210850647675818	0.9065041831080897	0.7903248277165057	0.7208823646492069	0.7996756835067221	0.7688985284582026	0.7396991669375818	0.8192105845995733	0.7818283520200701	0.778070554173687	0.8164838110808763	0.7468743151940779	0.8064176891105486	0.6122906463076121	0.7220670944757177	0.7190631507774188	0.7700288809961292	0.0	0.7559339547130727	0.6203845827028736	0.6758291091893254	0.6419313598004754	0.6612881736757342	0.7752449618395295	0.7765021360309028	0.6573107218557214	0.6634720562697984	0.6971433982112429	0.644744168994394	0.5754116778694447	0.7470657332795394	0.6229587765403903	0.7228214506651458	0.6574097998696572	0.5727929191722995	0.68248430703907	0.6973279782054684	0.9374732625759314	0.9747568164776234	0.9699419184414019	0.8349188902069289	0.7186506756795248	0.7904650748931901	0.8991746987119721	0.7791325123692217	0.8670445317864128	0.7864685842294008	0.7999001786519839	0.8321377475822296	0.8920397552899515	0.6601635066502805	0.9405524629865589	0.788842478795122	0.8905953786734658	0.6378863929590595	0.9450334326435582	0.8326128311842609	0.759152520027651	0.915586190094452	1.0819952412416922	0.9334309835770705	0.7832109466332436	0.7968540231850176	0.7707157535010288	0.8294051443311878	0.8431065622470061	0.8979393938143948	0.8588400220795329	0.8867739596978785
feszült [Pejorative colloquial anchor / Core]	0.9713339230578716	0.9342408120102953	0.949217105153046	0.835800256160938	0.9848993246510527	0.9850071171787068	1.0107554216913504	1.0122789169957251	0.9678330659683343	0.9263244481186534	0.9370738174813611	0.7797617451527389	0.8665686013570575	1.0240562901464447	0.8693868029984302	0.8961592515601391	0.7566583831630298	0.7197767835190864	0.8790628260363558	0.8732259624709365	0.8186289208819213	0.8236978723506865	0.9611860420798055	0.7517377109369203	0.71735276648775	0.9207537444257303	0.6933836893725294	0.8341910661134581	0.8587938394316657	0.94486042226362	0.8708798495731787	0.6668848032098129	0.8725450847530942	0.8544879878899182	0.8491337921652985	0.8107141998008603	0.8725819852116244	0.855874516547211	0.6994888905417869	0.7639991100710268	0.7056637853361143	0.8245693512839967	0.7807070586918793	0.8246258700087996	0.7559339547130727	0.0	0.6888260548801346	0.7025018860199153	0.7561333174127418	0.7983336878189554	0.49860750688490296	0.665177559618547	0.7137598304533471	0.7665385337427542	0.6085047172039038	0.5172951348924177	0.7337214399117885	0.6772031885757244	0.7233196478881855	0.6609164895993553	0.665970284855262	0.6869126483113523	0.7349688873080003	0.8005197863903041	0.9577461517988336	0.8582732314542724	0.8936116909174884	0.7101611856529908	0.6223041977820738	0.7246363534872761	0.8030905959732125	0.7110087715964735	0.8283673373148479	0.8279325864854843	0.9393649490452579	0.8411443751456527	0.8403022503011118	0.6745298961053514	0.9278484916457345	0.8930962592372931	0.9061893849586815	0.7207457918780378	0.9083034174533565	0.7724209934450008	0.8201434006834895	0.8704767816990273	1.017754964854923	0.8100350246915444	0.8211045484542193	0.8770010150441336	0.7634006475297801	0.8325860720517659	0.7998570439753105	0.8769557230515486	0.8754948084959484	0.8323243284657083
fájdalmas [Pejorative colloquial anchor / Core]	0.843390505651463	0.8332050793971678	0.840805392676566	0.7318336731952847	0.8587547836976436	0.8043783807471886	0.8851206714912212	0.864937395005827	0.8202973561288013	0.8902609386302792	0.9297724055690683	0.6714906259019298	0.7914053304600377	0.8534860778635818	0.8681057418283509	0.8391787340629292	0.6589138360346622	0.8270123872173576	0.6942979200504871	0.682342488529078	0.9395971799199011	0.7907613980272012	0.821912399385171	0.7768677279534968	0.7415531249146283	0.7505626119679375	0.6628852877631761	0.9112502812236745	0.9764788062918885	0.8257047246517968	0.768188636870679	0.7466954430885766	0.8245322651150848	0.8192841037969274	0.9581178579802885	0.8587254368510142	0.714077844927277	0.7998827462390676	0.7239579046749889	0.7209039723570412	0.5695994027737203	0.6433082975524007	0.586044000315301	0.6875147110740112	0.6203845827028736	0.6888260548801346	0.0	0.5923740334482152	0.6284906608344247	0.6888581319442659	0.6828669710194146	0.6408780151866151	0.5320936717043419	0.638636931799357	0.4349196988387867	0.4473697384037154	0.5400449446077917	0.7096018794205512	0.6233145756742251	0.768056511044916	0.4730512671642013	0.5046197821727989	0.691568192286031	0.6807129607462747	0.9589768304573151	0.933194147230973	0.8231454684626418	0.654313306483929	0.5820244932741954	0.7855651648432311	0.7411677260861498	0.6929130425443666	0.7752289594062924	0.8009781850740021	0.8820173846597434	0.9222430467051136	0.8908931455405842	0.7020404494711014	0.9400301174766686	0.8522037644908974	0.8859324968127792	0.6766939868732108	0.9419285286085735	0.7882636548365127	0.8285988762077983	0.8388733919990053	0.9469423654538692	0.7708861622069496	0.6487904374612148	0.8951578255481034	0.6402218436147722	0.7282819519351469	0.704095920482783	0.8208688195460738	0.7820437531064395	0.6538965906939882
